age,mx_m,qx_m,lx_m,dx_m,ex_m,mx_f,qx_f,lx_f,dx_f,ex_f,year_start,year_end
63,0.012619,0.01254,86700.2,1087.2,18.64,0.007941,0.007909,91532.0,724.0,21.51,2005,2007
64,0.014097,0.013999,85612.9,1198.5,17.87,0.008741,0.008703,90808.1,790.3,20.68,2005,2007
65,0.015391,0.015274,84414.5,1289.3,17.12,0.009514,0.009469,90017.8,852.4,19.86,2005,2007
66,0.01677,0.01663,83125.2,1382.4,16.37,0.010639,0.010583,89165.4,943.6,19.04,2005,2007
67,0.018375,0.018208,81742.8,1488.3,15.64,0.011596,0.011529,88221.8,1017.1,18.24,2005,2007
68,0.020293,0.020089,80254.4,1612.2,14.92,0.012644,0.012564,87204.6,1095.7,17.45,2005,2007
69,0.021921,0.021683,78642.2,1705.2,14.22,0.013931,0.013834,86109.0,1191.3,16.66,2005,2007
70,0.024096,0.02381,76937.0,1831.8,13.52,0.015407,0.015289,84917.7,1298.3,15.89,2005,2007
71,0.027242,0.026876,75105.1,2018.5,12.84,0.017111,0.016966,83619.4,1418.7,15.13,2005,2007
72,0.030139,0.029691,73086.6,2170.0,12.18,0.019199,0.019017,82200.7,1563.2,14.38,2005,2007
73,0.033051,0.032514,70916.6,2305.8,11.54,0.021371,0.021145,80637.5,1705.1,13.65,2005,2007
74,0.037396,0.03671,68610.8,2518.7,10.91,0.024414,0.02412,78932.4,1903.8,12.93,2005,2007
75,0.04122,0.040387,66092.1,2669.3,10.31,0.027174,0.02681,77028.6,2065.1,12.24,2005,2007
76,0.04661,0.045549,63422.8,2888.8,9.72,0.030627,0.030165,74963.5,2261.3,11.56,2005,2007
77,0.052106,0.050783,60534.0,3074.1,9.16,0.03446,0.033876,72702.2,2462.9,10.91,2005,2007
78,0.057345,0.055746,57459.9,3203.2,8.62,0.038845,0.038105,70239.3,2676.5,10.27,2005,2007
79,0.06439,0.062381,54256.7,3384.6,8.1,0.044076,0.043126,67562.8,2913.7,9.66,2005,2007
80,0.071407,0.068946,50872.1,3507.4,7.61,0.049328,0.048141,64649.1,3112.3,9.07,2005,2007
81,0.079939,0.076866,47364.7,3640.7,7.13,0.055534,0.054033,61536.8,3325.0,8.51,2005,2007
82,0.089311,0.085494,43723.9,3738.1,6.68,0.061862,0.060006,58211.8,3493.1,7.96,2005,2007
83,0.098713,0.09407,39985.8,3761.5,6.26,0.070071,0.067699,54718.7,3704.4,7.44,2005,2007
84,0.109873,0.104151,36224.4,3772.8,5.86,0.078849,0.075858,51014.4,3869.9,6.94,2005,2007
85,0.120854,0.113967,32451.6,3698.4,5.48,0.0884,0.084658,47144.5,3991.1,6.47,2005,2007
86,0.132085,0.123902,28753.1,3562.6,5.13,0.096565,0.092118,43153.3,3975.2,6.02,2005,2007
87,0.144139,0.13445,25190.6,3386.9,4.78,0.108782,0.10317,39178.2,4042.0,5.59,2005,2007
88,0.156453,0.145102,21803.7,3163.8,4.44,0.121465,0.114511,35136.1,4023.5,5.17,2005,2007
89,0.190052,0.17356,18640.0,3235.1,4.11,0.143433,0.133835,31112.7,4164.0,4.77,2005,2007
90,0.197915,0.180093,15404.8,2774.3,3.87,0.155672,0.14443,26948.7,3892.2,4.43,2005,2007
91,0.214036,0.193345,12630.5,2442.0,3.61,0.175294,0.161168,23056.5,3716.0,4.1,2005,2007
92,0.237645,0.212406,10188.5,2164.1,3.36,0.19611,0.178597,19340.5,3454.2,3.79,2005,2007
93,0.262506,0.232049,8024.4,1862.0,3.13,0.222019,0.199836,15886.4,3174.7,3.51,2005,2007
94,0.275078,0.241819,6162.3,1490.2,2.92,0.243662,0.2172,12711.7,2761.0,3.26,2005,2007
95,0.316769,0.273458,4672.2,1277.6,2.7,0.272405,0.239751,9950.7,2385.7,3.02,2005,2007
96,0.340224,0.290762,3394.5,987.0,2.53,0.299702,0.260644,7565.0,1971.8,2.82,2005,2007
97,0.379971,0.319307,2407.5,768.7,2.36,0.318828,0.274991,5593.2,1538.1,2.63,2005,2007
98,0.419703,0.346905,1638.8,568.5,2.23,0.353766,0.300596,4055.2,1219.0,2.44,2005,2007
99,0.409043,0.33959,1070.3,363.5,2.14,0.381191,0.320168,2836.2,908.1,2.28,2005,2007
100,0.452996,0.369341,706.8,261.1,1.99,0.419046,0.346455,1928.1,668.0,2.11,2005,2007
0,0.005357,0.005342,100000.0,534.2,77.38,0.004375,0.004366,100000.0,436.6,81.61,2006,2008
1,0.000392,0.000392,99465.8,39.0,76.8,0.000352,0.000352,99563.4,35.0,80.97,2006,2008
2,0.000234,0.000234,99426.8,23.3,75.83,0.000192,0.000192,99528.4,19.1,79.99,2006,2008
3,0.00017,0.00017,99403.5,16.9,74.84,0.000161,0.000161,99509.3,16.0,79.01,2006,2008
4,0.000133,0.000133,99386.7,13.2,73.86,0.000117,0.000117,99493.3,11.6,78.02,2006,2008
5,0.000128,0.000128,99373.4,12.7,72.87,9.5e-05,9.5e-05,99481.7,9.4,77.03,2006,2008
